,Name,School,L10_High_AA,L10_Ave_AA,Freshman,NCAA_High_AA,NCAA_Ave_AA,AA_nqs,AA_delta
1087,Jordan Streete,Bridgeport,36.725,27.849999999999998,2019,0.0,0.0,0.0,-36.725
1088,Kaitlyn Lindsay,Springfield College,17.25,11.12,2019,0.0,0.0,0.0,-17.25
1089,Griffin James,Alabama,38.45,30.403409090909093,2021,0.0,0.0,0.0,-38.45
1090,Charlise Doctor,Illinois State,37.7,29.031060606060603,2019,37.875,37.875,0.0,0.175
1091,Elexis Edwards,Ohio State,38.625,30.993750000000002,2021,0.0,0.0,0.0,-38.625
1092,Natalie Yang,Pennsylvania,37.125,21.155263157894733,2019,0.0,0.0,0.0,-37.125
1093,Abby Carpenter,William & Mary,36.775,24.374999999999996,2021,0.0,0.0,0.0,-36.775
1094,Valerie Aubley,Cornell,37.175,27.39642857142857,2019,0.0,0.0,0.0,-37.175
1095,Nicole Nebel,Sacramento State,36.725,24.0425,2019,0.0,0.0,0.0,-36.725
1096,Jensie Givens,Alabama,18.5,13.4375,2019,0.0,0.0,0.0,-18.5
1097,Anyssa Alvarado,BYU,38.05,26.132291666666667,2021,0.0,0.0,0.0,-38.05
1098,Kaiya Lindhardt,UW-Eau Claire,32.05,20.746428571428574,2021,0.0,0.0,0.0,-32.05
1099,Trinity Sawyer,UW-Oshkosh,36.575,26.41833333333333,2021,0.0,0.0,0.0,-36.575
1100,Norah Flatley,UCLA,38.275,28.015384615384612,2019,39.75,39.428,39.545,1.475
1101,Megan Ruzicka,North Carolina,36.25,25.453333333333333,2019,0.0,0.0,0.0,-36.25
1102,Haley Minor,UW-Oshkosh,35.275,25.467647058823527,2019,0.0,0.0,0.0,-35.275
1103,Kaitlyn West,Winona State,35.45,21.73,2019,37.775,36.103,36.185,2.325
1104,Nicolette DiPrisco,Northern Illinois,37.25,25.56666666666667,2019,0.0,0.0,0.0,-37.25
1105,Mei Li Costa,Brown,37.8,31.490000000000002,2019,0.0,0.0,0.0,-37.8
1106,Kamryn Rodriguez,Cortland State,34.5,20.045,2019,36.2,36.138,0.0,1.7
1107,Jessica Lopez,Denver,36.1,28.231521739130432,2009,39.625,39.318,39.51,3.525
1108,Donna Howell,Penn State,37.0,28.817307692307693,2021,0.0,0.0,0.0,-37.0
1109,Jacqueline Terpak,Temple,37.4,24.021153846153847,2019,0.0,0.0,0.0,-37.4
1110,Donna Webster,Cornell,37.475,24.335526315789473,2019,0.0,0.0,0.0,-37.475
1111,Mallory Mizuki,Illinois,38.625,28.302380952380947,2021,0.0,0.0,0.0,-38.625
1112,Carissa Ludwig,Western Michigan,37.6,26.27159090909091,2019,0.0,0.0,0.0,-37.6
1113,Valerie Smith,Air Force,35.6,24.290909090909093,2021,0.0,0.0,0.0,-35.6
1114,Megan Hawkins,UW-La Crosse,35.775,29.011538461538464,2019,0.0,0.0,0.0,-35.775
1115,Emery Summey,North Carolina,37.65,29.88352272727273,2019,0.0,0.0,0.0,-37.65
1116,Kailin Foland,North Carolina State,36.575,22.997222222222224,2019,0.0,0.0,0.0,-36.575
1117,Colby Miller,Ohio State,38.35,26.338636363636365,2019,0.0,0.0,0.0,-38.35
1118,Mayson Bentley,Southern Utah,33.325,18.56964285714286,2021,0.0,0.0,0.0,-33.325
1119,Bailey Lovett,Arkansas,38.325,27.384027777777774,2019,0.0,0.0,0.0,-38.325
1120,Carli Orcutt,San Jose State,37.0,22.620454545454546,2019,38.5,38.4,0.0,1.5
1121,Ainsley Prins,Air Force,36.775,20.606249999999996,2021,0.0,0.0,0.0,-36.775
1122,Cally Nixon,Kentucky,38.275,28.725892857142853,2019,0.0,0.0,0.0,-38.275
1123,Hannah Matuszak,Winona State,31.125,24.666666666666664,2019,0.0,0.0,0.0,-31.125
1124,Caileigh Gulotta,William & Mary,31.2,21.133333333333333,2021,0.0,0.0,0.0,-31.2
1125,Sydney Johnson-Scharpf,Florida,38.8,28.1625,2019,0.0,0.0,0.0,-38.8
1126,Grace McCallum,Utah,38.75,30.64375,2022,39.775,39.444,39.65,1.025
1127,Frida Esparza,UCLA,37.95,26.631249999999994,2021,0.0,0.0,0.0,-37.95
1128,Hadley Roberts,Lindenwood,35.825,19.105555555555554,2021,0.0,0.0,0.0,-35.825
1129,Ariana Castrence,Temple,38.3,28.676923076923075,2019,39.35,38.895,39.245,1.05
1130,Sunisa Lee,Auburn,37.925,29.3025,2022,39.825,39.637,39.75,1.9
1131,Lindsay Chia,Yale,36.6,36.2875,2019,39.275,38.736,38.955,2.675
1132,Rachel Baumann,Georgia,38.675,28.4171875,2019,38.8,37.862,0.0,0.125
1133,Jada Mazury,San Jose State,36.55,35.4,2021,39.4,39.073,39.345,2.85
1134,Katarina Derrick,Arkansas,37.775,28.166379310344823,2019,0.0,0.0,0.0,-37.775
1135,Mikayla Magee,Georgia,38.775,29.945000000000007,2019,0.0,0.0,0.0,-38.775
1136,Mackenzie Velarde,Winona State,7.0,7.0,2019,0.0,0.0,0.0,-7.0
1137,Mackenzie Vance,Iowa,36.75,25.07857142857143,2019,37.125,37.125,0.0,0.375
1138,Rachel Lewellen,UW-Whitewater,36.975,28.723214285714285,2019,0.0,0.0,0.0,-36.975
1139,Abby Heiskell,Michigan,38.875,29.23642857142857,2019,39.725,39.376,39.622,0.85
1140,Drew Aldridge,North Carolina,38.125,30.652083333333334,2019,0.0,0.0,0.0,-38.125
1141,Makayla Maxwell,Iowa State,37.925,29.28690476190476,2021,0.0,0.0,0.0,-37.925
1142,Kendal Toy,Yale,37.575,27.59375,2019,0.0,0.0,0.0,-37.575
1143,Grace Quinn,California,9.275,8.95,2021,0.0,0.0,0.0,-9.275
1144,Frances Bidwill,Missouri,38.025,24.470833333333335,2019,0.0,0.0,0.0,-38.025
1145,Margzetta Frazier,UCLA,38.65,28.6025,2019,39.55,39.364,39.44,0.9
1146,Morgan Hoang,Stanford,37.675,25.501190476190466,2019,0.0,0.0,0.0,-37.675
1147,Stephanie Tervort,Southern Utah,35.75,26.099999999999998,2019,0.0,0.0,0.0,-35.75
1148,Alexis Vasquez,Denver,38.325,28.755,2019,0.0,0.0,0.0,-38.325
1149,Maddie Quarles,Minnesota,38.3,30.104999999999997,2021,0.0,0.0,0.0,-38.3
1150,Danielle Malecha,UW-Eau Claire,33.675,22.98333333333333,2019,0.0,0.0,0.0,-33.675
1151,Maya Bordas,California,38.8,28.4734375,2019,39.6,39.317,39.51,0.8
1152,Alonna Kratzer,Missouri,36.75,29.125000000000004,2022,0.0,0.0,0.0,-36.75
1153,Mallory Walerko,UW-Eau Claire,14.55,14.55,2021,0.0,0.0,0.0,-14.55
1154,Clare Collins,Ball State,37.55,26.595370370370368,2016,0.0,0.0,0.0,-37.55
1155,Sarah Barron,BYU,36.9,23.785714285714285,2022,0.0,0.0,0.0,-36.9
1156,Hannah Baddick,New Hampshire,37.725,28.976785714285718,2019,0.0,0.0,0.0,-37.725
1157,Grace Waguespack,Stanford,38.075,28.537857142857142,2019,0.0,0.0,0.0,-38.075
1158,Morgan Tong,Central Michigan,36.85,36.85,2019,0.0,0.0,0.0,-36.85
1159,Maya Fernando,Winona State,35.3,34.849999999999994,2019,0.0,0.0,0.0,-35.3
1160,Gabrielle Pitt,Ursinus College,29.45,29.45,2019,0.0,0.0,0.0,-29.45
1161,Amanda Elswick,Arkansas,38.0,28.41203703703703,2019,0.0,0.0,0.0,-38.0
1162,Sophie Parquet,Springfield College,36.275,27.29583333333333,2022,0.0,0.0,0.0,-36.275
1163,Jenny Jackson,Centenary College,35.55,27.852272727272727,2018,0.0,0.0,0.0,-35.55
1164,Lynnzee Brown,Denver,38.7,29.04354838709677,2018,39.825,39.528,39.75,1.125
1165,Kyana George,California,38.65,29.12375,2018,39.65,39.108,39.505,1.0
1166,Lexi Graber,Alabama,38.875,29.620744680851054,2018,39.65,39.312,39.54,0.775
1167,Rachael Flam,Stanford,39.275,29.242857142857144,2018,39.375,38.682,38.975,0.1
1168,Evy Schoepfer,Oklahoma,38.85,28.289864864864864,2018,0.0,0.0,0.0,-38.85
1169,Kaitlyn Yanish,Oregon State,38.7,30.92867647058824,2018,39.25,39.008,0.0,0.55
1170,Lauren Navarro,Stanford,39.025,31.21875,2018,39.275,39.047,39.075,0.25
1171,Lea Mitchell,Michigan State,38.55,28.892763157894738,2018,39.35,38.961,39.25,0.8
1172,Luisa Blanco,Alabama,38.9,28.453125,2021,39.825,39.573,39.74,0.925
1173,Alonza Klopfer,Alabama,38.375,27.523333333333337,2018,0.0,0.0,0.0,-38.375
1174,Mikaela Meyer,Utah State,38.325,31.138,2018,0.0,0.0,0.0,-38.325
1175,Drew Watson,Auburn,38.725,29.921428571428567,2018,39.625,39.045,39.385,0.9
1176,Ona Loper,Minnesota,38.3,29.238749999999996,2018,39.75,39.31,39.69,1.45
1177,Lexy Ramler,Minnesota,38.825,27.431896551724137,2018,39.85,39.553,39.765,1.025
1178,Jenna Swartzentruber,Ohio State,38.275,29.45576923076923,2018,39.225,38.575,0.0,0.95
1179,Nina Schank,California,38.625,30.37272727272727,2018,39.35,39.138,0.0,0.725
1180,Belle Huang,Rutgers,38.25,28.19785714285715,2018,39.35,38.754,39.17,1.1
1181,Anastasia Webb,Oklahoma,38.575,28.562500000000004,2018,39.85,39.45,39.718,1.275
1182,Sophia Carter,Arkansas,38.25,29.986718749999998,2018,39.225,39.225,0.0,0.975
1183,Haley Brechwald,Pittsburgh,38.2,28.575,2018,39.375,39.018,39.285,1.175
1184,Payton Bellows,Arizona,38.175,27.624375,2018,0.0,0.0,0.0,-38.175
1185,Taylor Lawson,Stanford,38.875,30.41071428571429,2018,0.0,0.0,0.0,-38.875
1186,Alexia Burch,Utah,38.425,29.575000000000003,2018,0.0,0.0,0.0,-38.425
1187,Lauren Farley,Michigan,38.95,30.20083333333333,2018,0.0,0.0,0.0,-38.95
1188,Ella Warren,Kentucky,38.075,28.302884615384617,2018,0.0,0.0,0.0,-38.075
1189,Tatum Bruden,Boise State,38.7,29.827439024390245,2018,0.0,0.0,0.0,-38.7
1190,Jamie Panchak,UC Davis,38.075,28.495652173913044,2018,0.0,0.0,0.0,-38.075
1191,Morgan Spence,Western Michigan,37.95,24.967500000000005,2018,39.175,38.746,39.07,1.225
1192,Anne Maxim,Michigan State,38.55,29.045270270270265,2018,37.1,37.1,0.0,-1.45
1193,Isabelle Fox,Alaska,38.275,29.296590909090916,2018,38.95,38.406,38.85,0.675
1194,Jada Rondeau,Eastern Michigan,37.8,28.91666666666667,2018,39.475,38.667,39.21,1.675
1195,Sarah Shirley,Western Michigan,38.325,30.294791666666665,2018,0.0,0.0,0.0,-38.325
1196,Haley Pitou,BYU,38.275,29.062903225806455,2018,0.0,0.0,0.0,-38.275
1197,Kayla Baddeley,UIC,37.75,27.776785714285708,2018,39.275,38.906,39.205,1.525
1198,Darby Nelson,Pennsylvania,37.75,28.400833333333335,2018,38.775,38.021,38.025,1.025
1199,Geneva Thompson,Washington,38.2,29.823809523809526,2019,39.225,38.616,38.48,1.025
1200,Audrey Barber,Maryland,38.3,30.750735294117646,2018,39.625,39.185,39.535,1.325
1201,Hannah Nipp,Southern Utah,38.0,30.123863636363637,2018,0.0,0.0,0.0,-38.0
1202,Ashley Smith,Auburn,38.375,28.338732394366197,2018,0.0,0.0,0.0,-38.375
1203,Alissa Bonsall,Penn State,38.225,29.06911764705882,2018,38.75,38.325,0.0,0.525
1204,Ashley Albrecht,UIC,37.75,28.785344827586208,2018,38.85,38.472,38.53,1.1
1205,Kylie Dickson,Alabama,38.1,29.698863636363637,2018,0.0,0.0,0.0,-38.1
1206,Autumn DeHarde,Utah State,37.775,28.63141025641026,2018,0.0,0.0,0.0,-37.775
1207,Karrie Thomas,Maryland,38.5,30.46818181818182,2018,0.0,0.0,0.0,-38.5
1208,Jacey Baldovino,Yale,38.45,28.33999999999999,2018,39.25,38.887,39.08,0.8
1209,Aleah Leman,Lindenwood,37.625,29.1775,2018,0.0,0.0,0.0,-37.625
1210,Brooke Chesney,Ohio State,37.625,28.16923076923077,2018,0.0,0.0,0.0,-37.625
1211,Ava Caravela,Pennsylvania,37.825,30.888461538461538,2019,0.0,0.0,0.0,-37.825
1212,Zoie Schroeder,Northern Illinois,37.625,22.275961538461534,2019,0.0,0.0,0.0,-37.625
1213,Carly Woodard,Oklahoma,37.6,27.7037037037037,2018,0.0,0.0,0.0,-37.6
1214,Mia Lord,Northern Illinois,37.575,28.620000000000005,2018,0.0,0.0,0.0,-37.575
1215,Kendal Poston,UCLA,37.85,28.869999999999997,2019,0.0,0.0,0.0,-37.85
1216,Charlotte Cooperman,Yale,37.55,28.88048780487805,2018,0.0,0.0,0.0,-37.55
1217,Kailey Gillings,Arkansas,37.975,27.648437500000007,2019,0.0,0.0,0.0,-37.975
1218,Shelbi Spivey,Seattle Pacific,37.575,27.16057692307692,2018,0.0,0.0,0.0,-37.575
1219,Tyler Davis,Air Force,37.5,25.7515625,2018,39.25,38.681,39.035,1.75
1220,Paige Stuyniski,Texas Woman's,37.475,29.04404761904762,2019,0.0,0.0,0.0,-37.475
1221,Torri Hutchinson,Nebraska,37.475,25.66730769230769,2018,0.0,0.0,0.0,-37.475
1222,Sophia Restaino,Pennsylvania,38.0,26.597222222222225,2022,0.0,0.0,0.0,-38.0
1223,Yolanda Nodarse,West Chester,37.45,30.14318181818182,2018,0.0,0.0,0.0,-37.45
1224,Lauren Bridgens,Penn State,38.55,29.75285714285715,2018,39.525,39.029,39.47,0.975
1225,Kasey Nelson,North Carolina State,37.55,21.683974358974364,2018,0.0,0.0,0.0,-37.55
1226,Lauren Guerin,Iowa,37.625,26.825,2019,0.0,0.0,0.0,-37.625
1227,Tia Kiaku,Ball State,37.35,27.752380952380946,2018,0.0,0.0,0.0,-37.35
1228,Rachel Borden,Illinois,37.55,29.566911764705885,2019,0.0,0.0,0.0,-37.55
1229,Ellie Beckman,UW-La Crosse,37.375,28.158333333333335,2018,0.0,0.0,0.0,-37.375
1230,Tristan Brown,Michigan State,37.25,25.290625000000002,2018,0.0,0.0,0.0,-37.25
1231,Delaney Garin,Temple,38.125,29.612903225806456,2018,0.0,0.0,0.0,-38.125
1232,Katie Waldman,William & Mary,37.2,27.750925925925923,2018,39.3,38.702,39.0,2.1
1233,Leighton Varnadore,Utah State,37.65,30.37604166666667,2018,39.325,39.05,39.215,1.675
1234,Rylie Dewhurst,North Carolina,37.85,21.465384615384618,2018,0.0,0.0,0.0,-37.85
1235,Emma Hansen,Brown,37.325,30.122000000000003,2018,0.0,0.0,0.0,-37.325
1236,Hannah Cohen,George Washington,37.6,27.55652173913044,2018,0.0,0.0,0.0,-37.6
1237,Clare Hampford,New Hampshire,37.6,29.355000000000004,2018,0.0,0.0,0.0,-37.6
1238,Lauren Diggan,New Hampshire,38.1,28.315624999999997,2018,0.0,0.0,0.0,-38.1
1239,Natalie Morton,Denver,38.125,27.463461538461544,2021,0.0,0.0,0.0,-38.125
1240,Monica Servidio,Temple,37.2,29.09270833333333,2018,39.225,38.7,39.015,2.025
1241,Jordan Peloquin,Southern Conn.,37.025,27.507499999999997,2019,0.0,0.0,0.0,-37.025
1242,Lynne Jad,Air Force,37.25,25.886764705882353,2018,0.0,0.0,0.0,-37.25
1243,Tori Edwards,Temple,37.55,27.419444444444448,2018,39.175,38.725,0.0,1.625
1244,Anna Warhol,George Washington,37.2,24.570833333333333,2018,0.0,0.0,0.0,-37.2
1245,Molly Jozwiakowski,Southern Utah,37.75,22.069444444444443,2018,0.0,0.0,0.0,-37.75
1246,Jordan Boogerd,Lindenwood,37.95,29.393181818181816,2018,0.0,0.0,0.0,-37.95
1247,Samantha Gallet,S.E. Missouri,37.125,26.004411764705875,2018,0.0,0.0,0.0,-37.125
1248,Gabrielle Kistner,Bridgeport,37.575,30.325,2018,0.0,0.0,0.0,-37.575
1249,McKenna Appleton,North Carolina,37.5,24.3125,2019,0.0,0.0,0.0,-37.5
1250,Lindsey Bates,S.E. Missouri,37.325,24.68706896551725,2018,38.95,38.331,0.0,1.625
1251,Madison Kampschroeder,Iowa,37.45,24.474999999999994,2018,0.0,0.0,0.0,-37.45
1252,Olivia Norman,George Washington,37.2,26.8375,2018,0.0,0.0,0.0,-37.2
1253,Cameo Stapleton,Air Force,37.7,28.54342105263158,2019,0.0,0.0,0.0,-37.7
1254,Michaela Phillips,Alaska,36.5,25.41,2018,0.0,0.0,0.0,-36.5
1255,Cortney Bezold,Eastern Michigan,36.9,27.72023809523809,2018,0.0,0.0,0.0,-36.9
1256,Kyla Gamble,Towson,37.425,28.79078947368421,2018,0.0,0.0,0.0,-37.425
1257,Kelsey Boychuk,Iowa State,36.975,29.560000000000002,2019,0.0,0.0,0.0,-36.975
1258,Katelyn Garay,Sacramento State,37.15,27.48611111111111,2018,0.0,0.0,0.0,-37.15
1259,Jordyn Mannino,Pennsylvania,37.825,27.29411764705882,2018,0.0,0.0,0.0,-37.825
1260,Kylee Black,Ithaca College,36.95,24.685,2019,0.0,0.0,0.0,-36.95
1261,Danica Abanto,Ohio State,37.875,27.69083333333333,2019,39.1,38.771,38.705,1.225
1262,Kylie Reese,Seattle Pacific,36.275,29.348000000000003,2018,38.075,37.305,0.0,1.8
1263,Chloe Camello,Air Force,36.0,26.59375,2018,0.0,0.0,0.0,-36.0
1264,Jada Glenn,Auburn,38.0,29.751136363636363,2018,0.0,0.0,0.0,-38.0
1265,Mia Sundstrom,Denver,38.45,27.856818181818177,2018,39.425,38.92,39.32,0.975
1266,Amy Shen,Cornell,37.95,27.161627906976737,2018,39.1,38.667,38.835,1.15
1267,Alyssa Firth,Yale,37.45,27.734722222222224,2018,38.1,37.467,0.0,0.65
1268,Emily Balasco,Southern Conn.,35.375,24.863333333333333,2018,0.0,0.0,0.0,-35.375
1269,Jenna Zakala,Southern Conn.,35.35,24.95625,2018,0.0,0.0,0.0,-35.35
1270,Alexis Griffin,Ithaca College,35.35,29.017857142857142,2018,0.0,0.0,0.0,-35.35
1271,Emma Schulz,Cortland State,36.25,25.118333333333332,2018,37.625,36.95,0.0,1.375
1272,Hayden Davidson,Brockport,36.325,34.605000000000004,2018,0.0,0.0,0.0,-36.325
1273,Courtney Christoforo,Ithaca College,35.0,25.35,2018,0.0,0.0,0.0,-35.0
1274,Lauren Hansen,Ithaca College,35.075,27.17934782608696,2018,0.0,0.0,0.0,-35.075
1275,Catherine Karpova,George Washington,37.05,26.480681818181818,2018,0.0,0.0,0.0,-37.05
1276,Michelle Waldron,West Virginia,37.375,27.74652777777778,2018,0.0,0.0,0.0,-37.375
1277,Erin Castle,Iowa,37.675,28.84596774193548,2019,0.0,0.0,0.0,-37.675
1278,Breghan Kiloran,UW-La Crosse,36.7,26.316071428571426,2018,0.0,0.0,0.0,-36.7
1279,Faith Sersland,UW-La Crosse,35.25,25.029411764705884,2018,0.0,0.0,0.0,-35.25
1280,Ashley Benes,UW-Eau Claire,34.575,26.9625,2018,0.0,0.0,0.0,-34.575
1281,Shadae Boone,UW-Stout,37.1,19.61375,2018,0.0,0.0,0.0,-37.1
1282,McKenna Zimmermann,Seattle Pacific,37.9,28.163888888888888,2018,38.8,38.101,38.62,0.9
1283,Catherine Rogers,Stanford,38.25,28.53642857142857,2018,0.0,0.0,0.0,-38.25
1284,Savannah Kooyman,UCLA,37.9,29.00795454545454,2018,0.0,0.0,0.0,-37.9
1285,Lauren Wong,Cornell,37.6,27.57027027027027,2015,0.0,0.0,0.0,-37.6
1286,Chloe Vitoff,George Washington,37.7,30.4,2019,0.0,0.0,0.0,-37.7
1287,Courtnee Marquez,Sacramento State,37.125,27.53529411764706,2019,0.0,0.0,0.0,-37.125
1288,Jordyn Brent,Sacramento State,37.45,26.950000000000003,2018,39.05,38.441,38.83,1.6
1289,Avery Bennett,BYU,37.775,28.207142857142856,2018,0.0,0.0,0.0,-37.775
1290,Gabrielle Adams,S.E. Missouri,37.975,27.981481481481485,2018,0.0,0.0,0.0,-37.975
1291,Maya Tran,S.E. Missouri,36.05,22.853571428571428,2019,0.0,0.0,0.0,-36.05
1292,Rose Domonoske,Brown,36.775,25.79318181818182,2018,0.0,0.0,0.0,-36.775
1293,Jasmine Henley,San Jose State,35.5,25.4578125,2019,0.0,0.0,0.0,-35.5
1294,Rachel Obmann,Boise State,38.0,29.08095238095238,2018,0.0,0.0,0.0,-38.0
1295,Sara Hubbard,Auburn,38.1,24.908653846153847,2022,0.0,0.0,0.0,-38.1
1296,Kyla Kessler,UC Davis,37.875,26.465909090909093,2018,39.425,39.052,39.295,1.55
1297,Kate Nelson,Brown,37.25,26.763541666666665,2018,0.0,0.0,0.0,-37.25
1298,Sanya Glauber,Maryland,37.175,20.673529411764708,2019,0.0,0.0,0.0,-37.175
1299,Kendra Braida,Sacramento State,35.925,21.702083333333334,2018,0.0,0.0,0.0,-35.925
1300,Alma Kuc,California,37.975,24.053333333333335,2018,0.0,0.0,0.0,-37.975
1301,Nicole Delfino,UW-Eau Claire,35.525,11.852777777777778,2019,0.0,0.0,0.0,-35.525
1302,Jensie Givens,Alabama,18.5,13.4375,2019,0.0,0.0,0.0,-18.5
1303,Emily Glynn,Denver,38.4,24.815740740740736,2018,38.775,38.775,0.0,0.375
1304,Kyndall Baze,Lindenwood,37.4,29.982608695652175,2018,0.0,0.0,0.0,-37.4
1305,Blaise Wilson,UW-Whitewater,36.825,26.938235294117643,2018,38.175,37.607,37.805,1.35
1306,Courtney Mitchell,Lindenwood,37.55,21.479411764705883,2018,39.35,38.869,39.155,1.8
1307,Hannah Willmarth,Minnesota,37.45,28.383333333333336,2019,0.0,0.0,0.0,-37.45
1308,Lauren Clevenger,Missouri,37.2,26.447826086956514,2019,0.0,0.0,0.0,-37.2
1309,Kasey Meeks,Illinois,37.25,26.13684210526316,2018,0.0,0.0,0.0,-37.25
1310,Paige Mayhew,UW-Oshkosh,36.3,26.56764705882353,2018,36.9,36.233,36.1,0.6
1311,Karley Hutchinson,Nebraska,37.55,28.27586206896551,2018,0.0,0.0,0.0,-37.55
1312,Autumn Huskie,Seattle Pacific,36.675,28.541666666666664,2018,0.0,0.0,0.0,-36.675
1313,Aleah Turon,Lindenwood,36.85,29.138095238095232,2019,0.0,0.0,0.0,-36.85
1314,Gracie Hundley,Southern Conn.,37.225,27.701315789473686,2018,0.0,0.0,0.0,-37.225
1315,Gabrielle Gottula,Missouri,37.775,28.195,2018,0.0,0.0,0.0,-37.775
1316,Emily Speciale,Cortland State,36.05,27.350000000000005,2018,0.0,0.0,0.0,-36.05
1317,Anna Hiller,Winona State,35.45,25.321875,2018,0.0,0.0,0.0,-35.45
1318,Alyssa LaDieu,Southern Utah,36.825,28.64886363636364,2018,0.0,0.0,0.0,-36.825
1319,Isabella Scalapino,Alaska,35.775,23.85568181818182,2018,0.0,0.0,0.0,-35.775
1320,Paige Kovnesky,Missouri,37.875,29.446093750000003,2019,0.0,0.0,0.0,-37.875
1321,Melanie Wojewoda,West Chester,36.9,27.868055555555557,2018,0.0,0.0,0.0,-36.9
1322,Sophia Atienza,Rutgers,36.275,26.71956521739131,2018,0.0,0.0,0.0,-36.275
1323,Cadi Borsellino,Southern Conn.,36.1,25.41538461538462,2018,38.025,37.787,0.0,1.925
1324,Savannah Remkus,Illinois State,37.55,26.7,2018,36.6,36.6,0.0,-0.95
1325,Nora Fettinger,Central Michigan,35.675,29.385714285714286,2018,0.0,0.0,0.0,-35.675
1326,Shelsea Zehr,Winona State,35.675,26.67586206896551,2018,0.0,0.0,0.0,-35.675
1327,Taylor Dittmar,Utah State,37.0,27.614864864864867,2018,0.0,0.0,0.0,-37.0
1328,Ashley Beatty,Michigan State,36.375,22.434375,2018,0.0,0.0,0.0,-36.375
1329,Sydney Dame,UW-Eau Claire,36.025,26.248076923076923,2018,0.0,0.0,0.0,-36.025
1330,Kelsey Martz,Northern Illinois,36.825,26.0671875,2021,0.0,0.0,0.0,-36.825
1331,Cali Harden,Eastern Michigan,34.45,23.57857142857143,2018,0.0,0.0,0.0,-34.45
1332,Vanessa Olinger,UW-Whitewater,35.75,34.74166666666667,2019,0.0,0.0,0.0,-35.75
1333,Rose Hoffman,Pennsylvania,36.725,19.689583333333335,2018,0.0,0.0,0.0,-36.725
1334,Morgan Gatewood,Southern Conn.,34.6,16.0,2018,0.0,0.0,0.0,-34.6
1335,Victoria Prati,North Carolina State,37.975,25.477777777777778,2019,0.0,0.0,0.0,-37.975
1336,Emily Drauss,Rutgers,37.7,29.353,2019,0.0,0.0,0.0,-37.7
1337,Claudia Goyco,Ball State,37.55,27.217647058823527,2018,0.0,0.0,0.0,-37.55
1338,Bridgette Peterson,Texas Woman's,37.725,27.37692307692308,2018,0.0,0.0,0.0,-37.725
1339,Maya Perez-Lugones,Utah State,37.5,23.96805555555555,2019,0.0,0.0,0.0,-37.5
1340,Mackenzie Harman,Kentucky,37.35,26.83333333333333,2019,0.0,0.0,0.0,-37.35
1341,Alliah Harrison,North Carolina State,37.5,29.875,2019,0.0,0.0,0.0,-37.5
1342,Allie Riddle,Auburn,36.175,18.0875,2018,0.0,0.0,0.0,-36.175
1343,Niya Mack,Oregon State,36.925,31.028571428571432,2018,0.0,0.0,0.0,-36.925
1344,Michael Sanders,S.E. Missouri,37.6,30.48076923076923,2018,37.425,35.973,36.9,-0.175
1345,Jerrica Harris,Centenary College,36.275,25.375,2018,36.175,36.175,0.0,-0.1
1346,Chloe Campbell,William & Mary,37.225,26.959375,2021,0.0,0.0,0.0,-37.225
1347,Makayla Curtis,Nebraska,36.95,28.62045454545455,2018,0.0,0.0,0.0,-36.95
1348,Nicole Webb,Florida,37.475,28.061363636363634,2018,0.0,0.0,0.0,-37.475
1349,Madison Averett,Kentucky,37.125,25.852631578947367,2019,0.0,0.0,0.0,-37.125
1350,Sierra Ponder,Centenary College,36.975,26.796666666666663,2018,0.0,0.0,0.0,-36.975
1351,Olivia Hunter,North Carolina State,36.625,27.92727272727273,2021,0.0,0.0,0.0,-36.625
1352,Brianna Price,Eastern Michigan,37.35,29.736000000000004,2018,0.0,0.0,0.0,-37.35
1353,Sydney Marler,West Virginia,37.825,28.884883720930222,2018,0.0,0.0,0.0,-37.825
1354,Rowan Palmer,Yale,35.9,27.109523809523807,2018,0.0,0.0,0.0,-35.9
1355,Abigail Hair,UW-Whitewater,37.225,24.346739130434784,2021,0.0,0.0,0.0,-37.225
1356,Kaylee Sugimoto,Illinois State,36.725,25.194318181818186,2021,0.0,0.0,0.0,-36.725
1357,Sarah Barron,BYU,36.9,23.785714285714285,2022,0.0,0.0,0.0,-36.9
1358,Ariana Orrego,Iowa State,38.15,30.386363636363637,2018,38.4,38.4,0.0,0.25
1359,Mei Li Costa,Brown,37.35,37.35,2019,0.0,0.0,0.0,-37.35
1360,Rachel Kaplan,George Washington,37.6,26.678333333333335,2018,0.0,0.0,0.0,-37.6
1361,Madison Rennix,Temple,36.85,28.740217391304345,2018,0.0,0.0,0.0,-36.85
1362,Hope Nelson,Alaska,37.1,23.96428571428571,2018,0.0,0.0,0.0,-37.1
1363,Jessica Meakim,West Chester,37.45,29.600083333333334,2018,39.075,38.487,38.9,1.625
1364,Sophia Steinmeyer,Iowa State,38.125,29.194696969696974,2018,0.0,0.0,0.0,-38.125
1365,Arden Hudson,Ball State,37.0,29.376785714285713,2018,0.0,0.0,0.0,-37.0
1366,Samantha Marion,Bowling Green,37.775,27.772321428571427,2021,0.0,0.0,0.0,-37.775
1367,Madison Ramper,Brockport,35.85,27.22678571428571,2019,0.0,0.0,0.0,-35.85
1368,Kelley Lubking,West Chester,35.25,24.948529411764703,2019,0.0,0.0,0.0,-35.25
1369,Samantha Betz,Cortland State,34.975,23.316666666666666,2018,0.0,0.0,0.0,-34.975
